Ano,Mês,Processo,AnoDoProcesso,Tipo_PF_PJ,CPF_CNPJ,Substância,UF,CodigoMunicipio,Município,QuantidadeComercializada,UnidadeDeMedida,ValorRecolhido,DataCriacao
2024,3,803490.0,2010.0,PJ,03382893000175,ARGILA,PI,2206209,MIGUEL ALVES,"1741,07",t  ,"240,08",2024-03-28 09:31:00
2024,3,903300.0,2014.0,PJ,04237157000196,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"2175,64",2017-11-16 00:00:00
2024,3,803303.0,2009.0,PJ,05454846000115,DIABÁSIO,PI,2203909,FLORIANO,"9784,8",t  ,"5952,33",2024-03-01 08:26:00
2024,3,803015.0,2015.0,PJ,05454846000115,DIABÁSIO,PI,2208007,PICOS,"3004,2",t  ,"2078,74",2024-03-01 08:24:00
2024,3,803174.0,2017.0,PJ,06146695000109,GRANITO,PI,2202000,BURITI DOS LOPES,"12984,72",t  ,"8810,17",2024-03-12 11:29:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,414,t  ,"64,08",2024-03-28 12:01:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,360,t  ,"60,73",2024-03-28 12:00:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,396,t  ,"68,02",2024-03-28 12:00:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,468,t  ,"80,81",2024-03-28 11:59:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,540,t  ,"93,96",2024-03-28 11:58:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,432,t  ,"75,82",2024-03-28 11:57:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,468,t  ,"82,43",2024-03-28 11:56:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,432,t  ,"79,56",2024-03-28 11:12:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,396,t  ,"73,58",2024-03-28 11:13:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,378,t  ,"67,02",2024-03-28 11:15:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,504,t  ,"91,87",2024-03-28 11:14:00
2024,3,803105.0,2013.0,PJ,07508656000169,AREIA,PI,2203909,FLORIANO,360,t  ,"64,73",2024-03-28 11:15:00
2024,3,803193.0,2008.0,PJ,09039459000173,GRANITO,PI,2205706,LUÍS CORREIA,"4483,54",t  ,"3111,64",2024-03-26 16:33:00
2024,3,803448.0,2010.0,PJ,10922751000119,CASCALHO,PI,2211001,TERESINA,"251,83",t  ,"174,08",2024-03-08 08:34:00
2024,3,803214.0,2015.0,PJ,10922751000119,SEIXOS,PI,2211001,TERESINA,"292,79",t  ,"157,28",2024-03-08 08:02:00
2024,3,803467.0,2012.0,PJ,12103445000186,DIABÁSIO,PI,2206720,Nazária,"8103,13",t  ,"3104,99",2024-03-11 15:59:00
2024,3,800040.0,1989.0,PJ,12172409000174,ÁGUA MINERAL,PI,2203404,DOM EXPEDITO LOPES,1182987,l  ,"1631,61",2024-03-26 13:17:00
2024,3,803003.0,1998.0,PJ,17015050000145,DIABÁSIO,PI,2206407,MONSENHOR GIL,"16025,48",t  ,"10582,92",2024-03-22 16:42:00
2024,3,803004.0,1998.0,PJ,17015050000145,DIABÁSIO,PI,2206407,MONSENHOR GIL,"4006,37",t  ,"2645,73",2024-03-22 16:38:00
2024,3,803105.0,2015.0,PJ,18218194000161,ÁGUA MINERAL,PI,2203305,DEMERVAL LOBÃO,"808617,13",l  ,"1212,93",2024-03-07 09:44:00
2024,3,803025.0,2014.0,PJ,19067774000168,ARGILA,PI,2202059,CABECEIRAS DO PIAUÍ,"152,4",t  ,"192,32",2024-03-21 15:46:00
2024,3,803154.0,2017.0,PJ,23655038000106,AREIA,PI,2211001,TERESINA,2108,t  ,"128,59",2024-03-06 08:04:00
2024,3,803097.0,2019.0,PJ,23815683000130,AREIA,PI,2205565,LAGOA DO BARRO DO PIAUÍ,"1619,99",t  ,"1185,64",2024-03-12 14:50:00
2024,3,803068.0,2019.0,PJ,29186874000167,CALCÁRIO,PI,2206654,MORRO CABEÇA NO TEMPO,"116,72",t  ,"1278,83",2024-03-12 10:08:00
2024,3,803111.0,2015.0,PJ,32900127000153,MINÉRIO DE FERRO,PI,2208403,PIRIPIRI,"43038,98",t  ,"149362,3",2024-03-25 19:00:00
2024,3,803122.0,2007.0,PJ,35029057000106,ARGILA,PI,2205201,JAICÓS,"140,97",t  ,"7,05",2024-03-07 15:15:00
2024,3,803110.0,1976.0,PJ,35034537000157,MÁRMORE,PI,2208205,PIO IX,"5,87",m3 ,"30,18",2024-03-06 17:25:00
2024,3,805369.0,1976.0,PJ,35034537000157,MÁRMORE,PI,2208205,PIO IX,"3,72",t  ,"285,02",2024-03-07 10:22:00
2024,3,803212.0,2014.0,PJ,63341770000118,GRANITO,PI,2210607,SÃO RAIMUNDO NONATO,1766,m3 ,"2099,86",2024-03-27 09:14:00
2024,3,803074.0,2001.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2206407,MONSENHOR GIL,"5481,91",t  ,"1973,87",2024-03-21 09:12:00
2024,3,800110.0,1991.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2206720,Nazária,"5605,03",t  ,"3405,72",2024-03-21 08:27:00
2024,4,803124.0,2012.0,PJ,17611713000194,ÁGUA MINERAL,PI,2211001,TERESINA,74101,l  ,"5251,18",2024-04-01 13:53:00
2024,4,903164.0,2013.0,PJ,04210541000103,CALCÁRIO,PI,2203206,CURIMATÁ,0,t  ,"9951,45",2024-04-01 00:00:00
2024,4,803331.0,2013.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,125,t  ,"50,18",2024-04-02 12:48:00
2024,4,803199.0,2012.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,"246,76",t  ,"99,06",2024-04-02 12:46:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"398,5",t  ,"152,6",2024-04-03 13:56:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,366,t  ,"143,07",2024-04-03 11:40:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"384,1",t  ,"152,19",2024-04-03 11:35:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"464,42",t  ,"177,23",2024-04-03 13:57:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"333,6",t  ,"133,55",2024-04-03 10:52:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,428,t  ,"161,93",2024-04-03 13:57:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"468,01",t  ,"175,73",2024-04-03 13:58:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"337,89",t  ,"136,47",2024-04-03 10:43:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"359,55",t  ,"134,3",2024-04-03 13:59:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"421,23",t  ,"162,36",2024-04-03 11:43:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"495,36",t  ,"183,53",2024-04-03 14:00:00
2024,4,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"274,5",t  ,"94,11",2024-04-03 14:01:00
2024,4,803331.0,2009.0,PJ,05387332000194,CALCÁRIO,PI,2206654,MORRO CABEÇA NO TEMPO,"5403,85",t  ,"11994,36",2024-04-08 16:52:00
2024,4,803142.0,2015.0,PJ,15293706000166,ARGILA,PI,2206720,Nazária,15053,t  ,"1595,62",2024-04-12 13:09:00
2024,4,803254.0,2013.0,PJ,15293706000166,ARGILA,PI,2207504,PALMEIRAIS,3775,t  ,"400,15",2024-04-12 13:04:00
2024,4,803022.0,2014.0,PJ,18750449000132,AREIA,PI,2209302,SANTA LUZ,306,t  ,"329,71",2024-04-16 11:02:00
2024,4,803022.0,2014.0,PJ,18750449000132,AREIA,PI,2209302,SANTA LUZ,"1219,95",t  ,"766,42",2024-04-16 11:14:00
2024,4,803022.0,2014.0,PJ,18750449000132,AREIA,PI,2209302,SANTA LUZ,"994,8",t  ,"491,05",2024-04-16 11:54:00
2024,4,803022.0,2014.0,PJ,18750449000132,AREIA,PI,2209302,SANTA LUZ,18,t  ,"7,07",2024-04-16 11:06:00
2024,4,803486.0,2011.0,PJ,41267949000130,AREIA,PI,2211001,TERESINA,1176,t  ,"558,02",2024-04-17 09:45:00
2024,4,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,12,t  ,"5,04",2024-04-17 09:32:00
2024,4,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,"4,5",t  ,"4,69",2024-04-17 09:28:00
2024,4,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,"4,5",t  ,"1,91",2024-04-17 09:31:00
2024,4,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,51,t  ,"28,42",2024-04-17 09:36:00
2024,4,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,570,t  ,"303,08",2024-04-17 09:38:00
2024,4,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,153,t  ,"80,88",2024-04-17 09:34:00
2024,4,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,36,t  ,"19,84",2024-04-17 09:41:00
2024,4,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,"25,5",t  ,"12,84",2024-04-17 09:42:00
2024,4,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,"7,5",t  ,"7,26",2024-04-17 09:26:00
2024,4,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,6,t  ,"5,65",2024-04-17 09:30:00
2024,4,803148.0,2020.0,PJ,00515327000104,CASCALHO,PI,2211001,TERESINA,687,t  ,"221,14",2024-04-22 09:42:00
2024,4,803162.0,2013.0,PJ,00515327000104,CASCALHO,PI,2211001,TERESINA,129,t  ,"55,6",2024-04-22 09:40:00
2024,4,803048.0,1998.0,PJ,02786494000107,BASALTO,PI,2205581,LAGOA DO PIAUÍ,"10839,51",t  ,"5626,81",2024-04-23 11:42:00
2024,4,803353.0,2009.0,PJ,02786494000107,DIABÁSIO,PI,2205581,LAGOA DO PIAUÍ,"4698,45",t  ,"2152,85",2024-04-23 11:45:00
2024,4,803132.0,2014.0,PJ,02786494000107,DIABÁSIO,PI,2205581,LAGOA DO PIAUÍ,"13385,4",t  ,"8483,44",2024-04-23 11:47:00
2024,4,803295.0,2009.0,PJ,02786494000107,DIABÁSIO,PI,2205581,LAGOA DO PIAUÍ,"4477,92",t  ,"2779,13",2024-04-23 11:49:00
2024,4,903002.0,2015.0,PJ,04779082000175,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"4217,36",2020-01-09 00:00:00
2024,4,903226.0,2010.0,PJ,07471170000101,ARGILA,PI,2204501,GUADALUPE,0,t  ,"224,64",2023-06-13 00:00:00
2024,4,803035.0,2017.0,PJ,20033038000178,ARGILA,PI,2202000,BURITI DOS LOPES,"15615,6",t  ,"58,82",2024-04-09 13:31:00
2024,4,803034.0,2017.0,PJ,20033038000178,SAIBRO,PI,2202000,BURITI DOS LOPES,637,t  ,"94,56",2024-04-09 13:25:00
2024,4,803003.0,2016.0,PJ,20033038000178,AREIA,PI,2207702,PARNAÍBA,"405,6",t  ,"6,11",2024-04-09 13:34:00
2024,4,803361.0,2012.0,PJ,01967150000131,ARGILA,PI,2203503,ELESBÃO VELOSO,"268,87",t  ,"118,4",2024-04-15 11:24:00
2024,4,803082.0,2016.0,PJ,01967150000131,ARGILA,PI,2211308,VALENÇA DO PIAUÍ,"66,97",t  ,"29,6",2024-04-15 11:22:00
2024,4,803490.0,2010.0,PJ,03382893000175,ARGILA,PI,2206209,MIGUEL ALVES,"1744,71",t  ,"239,72",2024-04-12 15:27:00
2024,4,903300.0,2014.0,PJ,04237157000196,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"2204,73",2017-11-16 00:00:00
2024,4,803174.0,2017.0,PJ,06146695000109,GRANITO,PI,2202000,BURITI DOS LOPES,"5226,22",t  ,"3778,1",2024-04-26 12:57:00
2024,4,803253.0,2013.0,PJ,07258122000121,ARGILA,PI,2202000,BURITI DOS LOPES,"640,08",t  ,"132,11",2024-04-23 16:20:00
2024,4,803238.0,2015.0,PJ,07258122000121,ARGILA,PI,2202000,BURITI DOS LOPES,"640,08",t  ,"132,11",2024-04-23 16:23:00
2024,4,803253.0,2013.0,PJ,07258122000121,ARGILA,PI,2202000,BURITI DOS LOPES,"715,45",t  ,"148,2",2024-04-23 11:19:00
2024,4,803238.0,2015.0,PJ,07258122000121,ARGILA,PI,2202000,BURITI DOS LOPES,"715,45",t  ,"148,2",2024-04-23 11:21:00
2024,4,803505.0,2011.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"1030,76",t  ,"209,38",2024-04-23 11:11:00
2024,4,803505.0,2011.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"1867,35",t  ,"386,81",2024-04-23 11:14:00
2024,4,803505.0,2011.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"735,63",t  ,"148,89",2024-04-23 16:14:00
2024,4,803505.0,2011.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"1379,12",t  ,"284,65",2024-04-23 16:16:00
2024,4,803073.0,2000.0,PJ,07800534000141,ARGILA,PI,2202133,CAMPO GRANDE DO PIAUÍ,"257,91",t  ,"1305,28",2024-04-17 10:16:00
2024,4,803074.0,1997.0,PJ,08673030000170,CALCÁRIO,PI,2200806,ANTÔNIO ALMEIDA,"2235,6",t  ,"5624,63",2024-04-18 13:32:00
2024,4,803277.0,2016.0,PJ,09100061000103,CASCALHO,PI,2211001,TERESINA,3810,t  ,"1434,95",2024-04-24 14:28:00
2024,4,803031.0,2016.0,PJ,09100061000103,CASCALHO,PI,2211001,TERESINA,3822,t  ,"280,81",2024-04-24 14:32:00
2024,4,803225.0,2004.0,PJ,09100061000103,SEIXOS,PI,2211001,TERESINA,"1471,97",t  ,"608,1",2024-04-24 14:30:00
2024,4,803448.0,2010.0,PJ,10922751000119,CASCALHO,PI,2211001,TERESINA,"538,89",t  ,"183,23",2024-04-04 11:28:00
2024,4,803214.0,2015.0,PJ,10922751000119,SEIXOS,PI,2211001,TERESINA,"1052,29",t  ,"234,71",2024-04-04 11:02:00
2024,4,803103.0,2016.0,PJ,10926330000166,ARGILA,PI,2211001,TERESINA,"697,4",m3 ,"404,49",2024-04-25 16:36:00
2024,4,800040.0,1989.0,PJ,12172409000174,ÁGUA MINERAL,PI,2203404,DOM EXPEDITO LOPES,957070,l  ,"1240,84",2024-04-30 14:12:00
2024,4,803004.0,1998.0,PJ,17015050000145,DIABÁSIO,PI,2206407,MONSENHOR GIL,"6552,1",t  ,"4024,39",2024-04-23 17:51:00
2024,4,803003.0,1998.0,PJ,17015050000145,DIABÁSIO,PI,2206407,MONSENHOR GIL,"26208,38",t  ,"16097,57",2024-04-23 17:54:00
2024,4,803124.0,2012.0,PJ,17611713000194,ÁGUA MINERAL,PI,2211001,TERESINA,76589,l  ,"5154,25",2024-04-23 08:20:00
2024,4,803105.0,2015.0,PJ,18218194000161,ÁGUA MINERAL,PI,2203305,DEMERVAL LOBÃO,"774347,8",l  ,"1161,52",2024-04-04 17:28:00
2024,4,803025.0,2014.0,PJ,19067774000168,ARGILA,PI,2202059,CABECEIRAS DO PIAUÍ,"138,6",t  ,"186,96",2024-04-22 15:49:00
2024,4,803154.0,2017.0,PJ,23655038000106,AREIA,PI,2211001,TERESINA,1993,t  ,"121,57",2024-04-25 16:34:00
2024,4,803097.0,2019.0,PJ,23815683000130,AREIA,PI,2205565,LAGOA DO BARRO DO PIAUÍ,87,t  ,"54,98",2024-04-19 12:52:00
2024,4,803111.0,2015.0,PJ,32900127000153,MINÉRIO DE FERRO,PI,2208403,PIRIPIRI,"146584,64",t  ,"1187961,15",2024-04-19 15:47:00
2024,4,803122.0,2007.0,PJ,35029057000106,ARGILA,PI,2205201,JAICÓS,"2020,56",t  ,"101,03",2024-04-04 14:54:00
2024,4,805369.0,1976.0,PJ,35034537000157,MÁRMORE,PI,2208205,PIO IX,"225,46",t  ,"902,3",2024-04-01 11:14:00
2024,4,803110.0,1976.0,PJ,35034537000157,MÁRMORE,PI,2208205,PIO IX,"0,35",t  ,"29,77",2024-04-01 11:05:00
2024,4,803212.0,2014.0,PJ,63341770000118,GRANITO,PI,2210607,SÃO RAIMUNDO NONATO,1718,m3 ,"1777,63",2024-04-30 14:44:00
2024,4,803074.0,2001.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2206407,MONSENHOR GIL,"4647,86",t  ,"1704,09",2024-04-29 10:25:00
2024,4,800110.0,1991.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2206720,Nazária,"9396,89",t  ,"4215,54",2024-04-29 10:16:00
2024,5,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,439,t  ,"120,88",2024-05-02 09:27:00
2024,5,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"270,8",t  ,"66,45",2024-05-02 09:26:00
2024,5,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,"279,8",t  ,"67,29",2024-05-02 09:23:00
2024,5,803303.0,2009.0,PJ,05454846000115,DIABÁSIO,PI,2203909,FLORIANO,"13401,21",t  ,"9883,2",2024-05-03 11:28:00
2024,5,803262.0,2016.0,PJ,05454846000115,AREIA,PI,2204352,GEMINIANO,32,t  ,"13,65",2024-05-03 11:25:00
2024,5,803015.0,2015.0,PJ,05454846000115,DIABÁSIO,PI,2208007,PICOS,"7231,1",t  ,"5969,49",2024-05-03 11:21:00
2024,5,803331.0,2013.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,292,t  ,"117,05",2024-05-06 08:23:00
2024,5,803199.0,2012.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,"221,02",t  ,"86,44",2024-05-06 08:21:00
2024,5,803121.0,2007.0,PJ,07221542000133,ARGILA,PI,2202133,CAMPO GRANDE DO PIAUÍ,"35,7",t  ,"182,99",2024-05-10 17:41:00
2024,5,803121.0,2007.0,PJ,07221542000133,ARGILA,PI,2202133,CAMPO GRANDE DO PIAUÍ,30,t  ,"172,2",2024-05-10 17:31:00
2024,5,803035.0,2017.0,PJ,20033038000178,ARGILA,PI,2202000,BURITI DOS LOPES,390,t  ,"1,7",2024-05-08 17:03:00
2024,5,803034.0,2017.0,PJ,20033038000178,SAIBRO,PI,2202000,BURITI DOS LOPES,"730,6",t  ,"114,72",2024-05-08 17:00:00
2024,5,803073.0,2000.0,PJ,07800534000141,ARGILA,PI,2202133,CAMPO GRANDE DO PIAUÍ,"253,89",t  ,"1284,94",2024-05-21 11:22:00
2024,5,803048.0,1998.0,PJ,02786494000107,BASALTO,PI,2205581,LAGOA DO PIAUÍ,"12528,22",t  ,"5957,49",2024-05-21 17:05:00
2024,5,803353.0,2009.0,PJ,02786494000107,DIABÁSIO,PI,2205581,LAGOA DO PIAUÍ,"4013,04",t  ,"1803,5",2024-05-21 17:11:00
2024,5,803132.0,2014.0,PJ,02786494000107,DIABÁSIO,PI,2205581,LAGOA DO PIAUÍ,"21827,59",t  ,"14730,39",2024-05-21 17:12:00
2024,5,803445.0,2013.0,PJ,02786494000107,DIABÁSIO,PI,2205581,LAGOA DO PIAUÍ,"710,44",t  ,"438,48",2024-05-21 17:14:00
2024,5,803295.0,2009.0,PJ,02786494000107,DIABÁSIO,PI,2205581,LAGOA DO PIAUÍ,"4106,61",t  ,"2417,85",2024-05-21 17:16:00
2024,5,803042.0,2001.0,PJ,02786494000107,DIABÁSIO P/ BRITA,PI,2205581,LAGOA DO PIAUÍ,"1040,94",t  ,"508,23",2024-05-21 17:08:00
2024,5,803248.0,2016.0,PJ,07286238000174,ÁGUA MINERAL,PI,2211001,TERESINA,2400,l  ,"3,42",2024-05-24 11:37:00
2024,5,803322.0,2022.0,PJ,22399038000111,ARGILA,PI,2208007,PICOS,393,t  ,"94,32",2024-05-22 17:16:00
2024,5,803079.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,1100,t  ,"541,56",2024-05-27 07:11:00
2024,5,803080.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,750,t  ,"369,24",2024-05-27 07:12:00
2024,5,803081.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,428,t  ,"210,71",2024-05-27 07:15:00
2024,5,803254.0,2013.0,PJ,15293706000166,ARGILA,PI,2207504,PALMEIRAIS,3775,t  ,"400,15",2024-05-24 14:38:00
2024,5,903164.0,2013.0,PJ,04210541000103,CALCÁRIO,PI,2203206,CURIMATÁ,0,t  ,"10050,96",2024-04-01 00:00:00
2024,5,803082.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,1600,t  ,"709,56",2024-05-28 06:59:00
2024,5,803085.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,420,t  ,"186,26",2024-05-28 07:02:00
2024,5,803086.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,1950,t  ,"864,78",2024-05-28 07:03:00
2024,5,803087.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,210,t  ,"93,13",2024-05-28 07:04:00
2024,5,803088.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,195,t  ,"86,48",2024-05-28 07:04:00
2024,5,803083.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,188,t  ,"83,37",2024-05-28 07:08:00
2024,5,803148.0,2020.0,PJ,00515327000104,CASCALHO,PI,2211001,TERESINA,405,t  ,"186,82",2024-05-14 14:03:00
2024,5,803162.0,2013.0,PJ,00515327000104,CASCALHO,PI,2211001,TERESINA,1500,t  ,80,2024-05-14 14:08:00
2024,5,803074.0,1997.0,PJ,08673030000170,CALCÁRIO,PI,2200806,ANTÔNIO ALMEIDA,"5573,82",t  ,"13940,95",2024-05-24 15:51:00
2024,5,803103.0,2016.0,PJ,10926330000166,ARGILA,PI,2211001,TERESINA,"1144,4",m3 ,"666,67",2024-05-29 09:27:00
2024,5,803003.0,1998.0,PJ,17015050000145,DIABÁSIO,PI,2206407,MONSENHOR GIL,"20472,79",t  ,"14537,82",2024-05-16 12:03:00
2024,5,803004.0,1998.0,PJ,17015050000145,DIABÁSIO,PI,2206407,MONSENHOR GIL,"5118,2",t  ,"3634,46",2024-05-16 12:06:00
2024,5,803490.0,2010.0,PJ,03382893000175,ARGILA,PI,2206209,MIGUEL ALVES,"1550,93",t  ,"213,1",2024-05-27 15:03:00
2024,5,903300.0,2014.0,PJ,04237157000196,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"2213,93",2017-11-16 00:00:00
2024,5,803303.0,2009.0,PJ,05454846000115,DIABÁSIO,PI,2203909,FLORIANO,"13120,6",t  ,"10869,1",2024-05-23 10:29:00
2024,5,803262.0,2016.0,PJ,05454846000115,AREIA,PI,2204352,GEMINIANO,1168,t  ,"558,55",2024-05-23 10:37:00
2024,5,803015.0,2015.0,PJ,05454846000115,DIABÁSIO,PI,2208007,PICOS,"11704,5",t  ,"10737,41",2024-05-23 10:33:00
2024,5,803238.0,2015.0,PJ,07258122000121,ARGILA,PI,2202000,BURITI DOS LOPES,"682,49",t  ,"140,87",2024-05-14 10:27:00
2024,5,803253.0,2013.0,PJ,07258122000121,ARGILA,PI,2202000,BURITI DOS LOPES,"682,49",t  ,"140,87",2024-05-14 10:26:00
2024,5,803505.0,2011.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"1730,33",t  ,"357,14",2024-05-14 10:24:00
2024,5,803505.0,2011.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"868,13",t  ,"175,7",2024-05-14 10:21:00
2024,5,803199.0,2012.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,"495,7",t  ,"198,38",2024-05-24 11:49:00
2024,5,803331.0,2013.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,495,t  ,198,2024-05-24 11:55:00
2024,5,903226.0,2010.0,PJ,07471170000101,ARGILA,PI,2204501,GUADALUPE,0,t  ,"226,46",2023-06-13 00:00:00
2024,5,800185.0,1982.0,PJ,07471170000101,ARGILA,PI,2204501,GUADALUPE,"1031,74",t  ,"1064,58",2024-05-27 10:43:00
2024,5,800185.0,1982.0,PJ,07471170000101,ARGILA,PI,2204501,GUADALUPE,"5380,08",t  ,"5539,68",2024-05-27 10:45:00
2024,5,803193.0,2008.0,PJ,09039459000173,GRANITO,PI,2205706,LUÍS CORREIA,"2402,27",t  ,"1725,49",2024-05-21 22:58:00
2024,5,803193.0,2008.0,PJ,09039459000173,GRANITO,PI,2205706,LUÍS CORREIA,"9345,79",t  ,"5784,65",2024-05-22 16:13:00
2024,5,803277.0,2016.0,PJ,09100061000103,CASCALHO,PI,2211001,TERESINA,1896,t  ,"723,74",2024-05-28 16:04:00
2024,5,803032.0,2016.0,PJ,09100061000103,CASCALHO,PI,2211001,TERESINA,288,t  ,"218,44",2024-05-28 16:07:00
2024,5,803225.0,2004.0,PJ,09100061000103,SEIXOS,PI,2211001,TERESINA,"8019,96",t  ,"1408,71",2024-05-28 16:11:00
2024,5,803448.0,2010.0,PJ,10922751000119,CASCALHO,PI,2211001,TERESINA,"11999,14",t  ,"349,72",2024-05-06 08:32:00
2024,5,803214.0,2015.0,PJ,10922751000119,SEIXOS,PI,2211001,TERESINA,"3704,19",t  ,"666,11",2024-05-06 08:17:00
2024,5,800040.0,1989.0,PJ,12172409000174,ÁGUA MINERAL,PI,2203404,DOM EXPEDITO LOPES,1048033,l  ,"1357,12",2024-05-24 15:28:00
2024,5,803124.0,2012.0,PJ,17611713000194,ÁGUA MINERAL,PI,2211001,TERESINA,75010,l  ,"5056,41",2024-05-17 16:19:00
2024,5,803105.0,2015.0,PJ,18218194000161,ÁGUA MINERAL,PI,2203305,DEMERVAL LOBÃO,"779889,73",l  ,"1169,83",2024-05-06 17:46:00
2024,5,803016.0,2020.0,PJ,18750449000132,AREIA,PI,2209302,SANTA LUZ,1602,t  ,"551,73",2024-05-31 09:55:00
2024,5,803022.0,2014.0,PJ,18750449000132,AREIA,PI,2209302,SANTA LUZ,861,t  ,"455,51",2024-05-31 09:42:00
2024,5,803016.0,2020.0,PJ,18750449000132,AREIA,PI,2209302,SANTA LUZ,"874,5",t  ,"419,83",2024-05-31 09:57:00
